index,water,coffee,tea,juice,milk,soda,energy drink,milkshake,smoothie,alcohol,liquor,beer,wine,cider,vodka,rum,whiskey,champagne,accountant,architect,artist,attorney,banker,bartender,broadcaster,builder,businessman,butcher,captain,carpenter,chef,coach,cook,dancer,designer,doctor,economist,editor,engineer,farmer,filmmaker,housekeeper,journalist,judge,lawyer,librarian,magician,mechanic,musician,nurse,painter,philosopher,photographer,pilot,policeman,politician,professor,programmer,psychologist,scientist,scholar,secretary,server,singer,soldier,surgeon,teacher,therapist,translator,waiter,waitress,warrior,writer
Tara,0.26129447193528066,-0.09158288601845675,0.28419422038128406,0.004392430644291025,-0.10374842432076249,-0.14239250767107461,0.5332732717910821,-0.10732273415148173,0.12446699965620674,0.01403489619571071,-0.35873226682106185,-0.3330243004290521,-0.0874685643994108,-0.4565966638370624,-0.13719677656537835,-0.1606795585895889,-0.5437989646663862,-0.024449798505973955,0.23066860044417997,-1.0516336554748462,0.031176933793764936,-0.22139933323349048,-1.1726417897475392,0.9060001277589155,-1.75697469797662,-0.9659767259390193,-2.4747630743635542,-0.40498695309219096,-0.6028896260417377,-1.1411989212674432,0.12703557321430978,-1.7822663919705624,1.1147574047754985,1.1674233110893768,-0.3298889916281698,-0.3361494927675437,-2.084534503099498,-0.20641350163892538,-1.0554949792968582,-1.4316321859041834,-1.1842182166047726,1.7652887893312499,-1.334088810194753,-0.8916596758951947,-0.797563425434306,0.5809230743840185,-0.4940451330749402,0.5460651437149198,-0.7954880642039529,1.1696098309176002,-0.9293126077339994,-1.063007522443459,-0.5245837202119964,-0.6207894100623762,-1.2906001172635344,-1.432479002956027,-0.8842997385134395,-0.6996184955455881,-0.4015926565557012,-0.546227847972165,-0.5547172987704724,1.1953125218404332,0.3345496391368539,-0.16705140707763974,-0.6731881955085465,-0.8768379670244237,-0.18297778202160067,0.23325633007779936,-1.4402067648483468,-0.6177566700464676,2.526633662748045,-0.15708347079694332,-0.7667300716041529
Roland,-0.31831443843189294,-0.5835493642772519,-0.4367114317106095,-0.6116524579615903,-0.9087786143546978,-0.467005450014943,-0.39585363691667197,-0.8347077266958063,-0.4824659891163321,-0.3889871449055935,-0.3047413227547788,-0.23318529441914493,0.1018101660834941,0.18220464992191912,-0.29909502848708175,-0.10517914211258905,-0.029496388701669755,-0.12428887449030929,0.36391442555302755,-0.026847026627911455,-0.5121284644591604,-0.40307599941620653,0.017404887742059068,1.0029009367722959,-1.6593223955946819,-0.014814380872341522,-0.14356820042210228,1.840507034123121,-0.19070193191656326,1.2449362384567169,0.30101655877462136,-1.637893066209883,0.541522352047766,-0.723199380867727,-0.9706915949943747,0.3288314049520868,-1.3526120893882219,-0.824306637703154,0.638102519042011,0.7794667706714187,-1.084310130528135,0.021372406086050982,-1.2816696779131365,-0.29024147500077696,-0.40349530406442513,-0.2282530478488115,1.5769120083933863,2.5147522538464293,-0.2874691674631581,-0.8573388853248659,-0.2729205431129457,-0.024885914127893993,-0.4080194162148294,0.6138910167340661,1.3282837437451849,-0.7773808180315955,-0.3052590903208107,-0.00960655366653021,-0.6121574163354416,-0.0750484151815064,-0.34334788029992624,-0.7376850047262332,-0.3170301516361499,-1.2432689888000161,0.9929316403808385,0.48460325542179683,-0.6987393079971859,-0.6656443311532111,-0.48946298170000213,0.948150735200655,-0.5151990625562815,1.2892095054876178,-0.9412251926910157
Gina,-0.43336600441616463,-0.07064541932427972,-0.6877400126463091,0.167643923770234,-0.32869722135941626,0.245434706601492,-0.4519116646964163,-0.1607131078268371,0.07703376765465374,0.1390605601958886,0.03740656485103538,0.08251717390449312,0.17660680353369632,-0.7173722923230648,0.2926182066356414,-0.2568986516149094,-0.31866100567963324,0.10912827538972496,0.24084629250365794,-1.1315314544850275,-0.1763335998367365,0.1862371538714667,-0.8522263543722078,1.1238926976578714,-1.7392500780482891,-1.051989859367122,-2.521022141835229,-0.07635459300308597,-0.7697892832575769,-1.0023369845145789,0.3093780818491093,-1.6141011126576847,1.2163606062913277,1.0735578261408796,-0.3685877636843785,-0.426953017139824,-2.0729248486939484,-0.37257716447912576,-1.4366775486322012,-1.6277766542514192,-1.3483130273471466,2.295903578238137,-1.4810999167811687,-0.7897357788420228,-0.5653164999161229,0.6805936454846135,-1.117293414265583,0.2148334420530409,-0.845777276082277,1.2700310499148757,-0.47198702093750156,-1.1352761217701488,-0.630678837117631,-0.8056862978310103,-1.7283270739456926,-1.8222081547294409,-0.6984566904016053,-0.572674602047048,-0.5435626749920882,-0.992284435548702,-1.1092647852613176,1.588880722812197,0.4850423430028301,-0.031468256328395366,-0.7924664127907817,-0.9273252595071113,-0.07985277746799131,0.48926013799694057,-0.9395365667577545,-0.5027060793106104,2.7841600831334485,-0.9965495420356041,-0.5587561887918965
Mia,0.0442767134205059,-0.23531338723231404,-0.14855747978017866,0.4049329732858801,-0.12014960067371945,-0.007092480112052305,0.3310644965302553,-0.17138491127040656,0.45410292734331154,0.2134010455598802,-0.32269369250755414,-0.7343713313684377,0.08285297142438539,-0.9839088982804313,0.45778783559966885,-0.5987954659628619,-0.8804365879937367,0.5428072734143975,-0.051115269368839,-1.1103381644332027,-0.16710110562166589,-0.7647469203887713,-1.389805401366024,0.854678708962171,-1.856131330866498,-1.5053172994074109,-2.868838837264277,-1.0221777608727298,-1.6345103834384687,-1.5061143083269568,0.21589815137416382,-1.4879329572676336,0.9676921239091696,1.0384669227150816,-0.23880583914116835,-0.5494770914739934,-1.5878521553280176,-0.31188715721456484,-1.2591704953903728,-2.3413388591050044,-1.6868213447153289,1.9767571076161012,-1.2270357622849386,-1.3746004420897004,-1.1985545347505695,0.22455717251700683,-1.4267630639869622,0.07382927898962865,-0.7338539569381196,1.0245293387736583,-0.8568782762354599,-1.9245802035356503,-0.5629450398823816,-1.0089073379031908,-2.0623818013835127,-1.8797087430144688,-1.2908234962037313,-0.7404403852549137,-1.0168488913498201,-1.5799928061872959,-1.815628821958062,1.243681839365362,0.8354061088837318,0.16018934885443914,-0.4569310653071306,-1.3760313346100852,-0.4323969815807332,0.15350595780664042,-0.6041155619249402,-0.5932763067738158,2.2649901287000795,0.11264673466263783,-1.1772071485320528
Roman,0.1428002452070324,-0.8341038637890406,-1.29583835582224,-0.5689071751346028,-1.1632646872516077,-0.7979049401094331,-0.03175258211474314,-1.0483724657124907,-0.4434769322561971,0.025209338486682182,0.20243354258843263,-0.27721180612657476,0.7341137901473455,-1.0316016093515095,0.6595277953112646,0.6228347643583052,-0.34695146081878886,0.1346279061826249,0.11320624424436722,0.4046335823823938,0.6649581862246321,-0.17805228174673987,-0.2974590812249207,0.7054247947755204,-1.1032948123328763,-0.25794551563958973,0.30844485844520286,1.0284171276873955,0.3349174258744051,0.35993869737496376,0.4104066709666738,-0.8796871936914741,0.3914895308390891,0.34196866452216096,-0.42563752094421287,0.07815498231968679,-0.7904947274444308,-0.33098617383654594,0.45516135985278794,0.03969095765608991,0.07205074575110534,-0.06004654641729591,-0.7112728225189413,-0.3517427582731344,-0.4395592238626403,-0.7851205940034403,0.7451685744567339,1.3113846623118057,-0.02734772696999754,-0.7431272758272557,0.38005763488289107,0.13720842392513466,0.10972212050276958,0.43536669935218414,0.5593826662460303,-0.5471076716290079,-0.20283620659032647,-0.35867835676483495,-0.3328681477872752,-0.07647821896098052,-0.4121190256187152,-0.782563634504185,-0.3949140736431,-0.19677478278569527,0.4998191031613909,0.7034198487677435,-0.9542925889355788,0.10666030561100051,-0.522949619061309,0.43572800106624593,-0.21446235462999577,0.2596887706651241,-0.17341413067123745
Nathan,-0.161396402207823,-0.1677818770121504,-0.8329565783356477,-0.10436134889066664,-0.5967391497981187,0.00495006413618092,0.8551347739505926,-0.35515848275791984,-0.14770066552842812,0.22628459171702925,0.030435655317543032,-0.1689116736295424,-0.3665916807780552,-0.7335820851649174,0.14193170471886435,-0.2527692564050259,-0.29118126209262635,-0.6596632387980853,1.0260531385700484,0.23212308984214228,0.429091660818461,0.828188143340992,0.2895346086176844,1.4000613579631693,-1.053402287092298,0.483621077579062,0.7809209193213146,1.162596863769597,0.3963173396807446,1.4269028425582295,0.5092334073439598,-1.1709130626389503,0.24728676841513153,-0.3516207909587693,-0.5513420993831203,0.3418679061969151,-0.8382340600656433,-0.3893672438570519,0.6773775307542613,0.7644424100934248,0.22328955344946416,-0.48783102696115693,-0.7922392033538388,-0.2321664528620785,0.28223242467760057,-0.49885077962932095,0.5589389015741371,2.283241422426731,0.4523973710050194,-0.7381900932570831,-0.09524504916366895,-0.4636397422615926,0.0639948394353588,0.6478568002757309,0.9939072100630547,-0.7844660016527129,-0.284872496160045,0.3995339976822769,-0.16328475995310643,0.03961892677151207,-0.07713451594202497,-0.4159405990926563,-0.2259759076463055,-0.7361892048292046,-0.0068600130291196736,0.3701601165807234,-0.2697159445429949,-0.028606149550805267,-1.2041759918722537,1.1210271201021975,-0.24768142271531154,-1.1519418817721883,-0.43361673958567104
Ralph,-0.9170963168244173,-0.04078285750158004,-0.9500012470348417,-0.46617102000197835,-0.06780320259571976,0.26896076206621544,-0.7936416106507822,0.5655579674066953,-0.031744665284325256,-0.300431183429898,0.0477340589029366,0.30070303534883924,-0.2498090493236153,0.7033253117536011,-0.22003567541775446,0.09878785215942817,0.2772171132120063,-0.6359717615137088,1.5210569213121015,0.7824154065800141,0.9200032559549832,1.0168829755148205,0.8691204144738092,0.739789697923965,-0.046685777505201934,1.266290724366055,1.4357564328853685,2.022862692381393,-0.01479065583835998,1.8075160975227644,0.4643613612743333,-0.68172033245632,0.6556914453975378,-0.49154527064112025,-0.4039130054269651,0.2890283414793653,-0.2357560222072209,-0.12256259540075143,1.272729936390917,1.5592649551130517,0.3309417905816432,-0.4716693337341764,-0.9076879476749522,-0.1335258017824428,0.4255611571426614,-0.02857918346595777,0.6909331602991666,2.336621391770203,0.5214435082680281,-0.9830986020007499,0.7140415242563799,-0.22140071240982534,0.28322396900062846,0.7721078377455293,1.3303163770377873,-0.34400196233687225,-0.1855828719882085,0.20494051676403696,-0.23853814486892833,0.32373835264454764,-0.1445384310886754,-0.13471285030651975,-0.3296477276867175,-0.3980157302450975,-0.38124919046218597,0.7760075444444322,-0.28965206917778363,-0.8854282013821178,-0.8223869569942056,1.0625035559111748,-0.8311621407024774,-2.201606166845824,-0.10598396997756175
Trevor,-0.5742955494201035,-0.15689491529543106,-0.30389554497285465,-0.1411778038576049,-0.2793075790273615,0.40807866169742246,0.22375548370045734,0.15935897123438444,0.15377946798288422,0.362941790972779,0.23852666671184672,0.4182267348600231,-0.429711775866917,0.19772149405748154,0.12426596823407722,0.002074371089372228,0.24887267798706128,-0.10411326447833971,0.8876519778684299,0.15891777452317762,-0.5321216005168483,-0.1744587128146246,-0.03488268091934422,1.7816784422809429,-1.2939634077471418,0.5753397749019123,-0.17373850324136383,1.2827915102980931,-0.5762308318734106,1.0754963939646285,0.494001705370197,-1.2174516158334594,0.14176758272088036,-0.44165443064616805,-0.6958842330641758,0.08378627236759238,-1.8487289508199483,-0.6489309688333533,0.39635295991290476,-0.008291245259520722,-0.8176037889142392,-0.1776517020976023,-1.245457439200329,-0.8121163701333727,-0.282381318210973,-0.3998910387057986,0.35246440325664274,2.7089468637315712,-0.09611414508868758,-0.7754303438244021,-0.8755620486523603,-0.9745263779096661,-0.1899724453491543,0.13811469329798376,1.311601488562901,-0.8359562857663498,-0.7142920454835221,0.19259175240328577,-0.801343092209483,-0.5931676648898158,-1.3137903629780237,-0.2752936713718105,-0.16014943057011194,-1.2565035167891017,0.2580441193023561,0.04604610825293721,-0.6906323030288429,-0.2676578452012878,-2.026271622683696,1.427828039757233,0.16256046247103295,-0.14621204990407033,-0.8399378590858075
Pearl,0.4344374611196872,0.1598534567127681,0.7603519552021596,0.7911600323190725,0.7599648022153052,-0.010212579870275306,-0.5523027357917106,0.12388650528033211,0.004986951762313248,-0.3154061829710537,-0.196000676708991,-0.46061740093780495,0.16216583304166268,0.2609794328418941,-0.20332092378443203,0.6672725338507672,0.2652771031977001,0.6199833217866247,0.22964731136978087,-0.8993818838402182,0.8423229725951477,-0.12142896322890644,-0.6386889110244155,1.048899198860957,-1.4392523935191222,-0.6989107798856146,-1.2070659151847745,-0.28763103058457196,-0.6733289344551413,-0.47235474517997794,0.4816105465593618,-1.8113216010019573,1.0662861187209276,1.093786417429706,0.017699705311178027,-0.6535603661453904,-1.8333658509471873,-0.3584459656432542,-0.8907180400555015,-0.9254768349929002,-0.5199502678521332,2.008211507686112,-1.317139576463422,-0.6885352502832996,-0.7978981697314875,0.502788513929988,0.18261411526642818,0.6668160598604995,-0.049316386858551976,0.9546789871356803,0.20921814676125122,-0.8489796440344041,-0.060981378355697786,-0.4099084139692851,-1.3328895936288456,-1.2522366199153632,-0.8951355840253907,-0.6212840926198888,-0.41092622867626255,-0.4333007791145488,-0.5931623979627774,1.1869890871017703,0.14470876055438703,0.284712176270419,-1.4783855115107554,-0.5416397343150225,-0.40567898709752137,0.23530216988431574,-1.5040834871171107,-0.06771767823301854,2.3873667805021563,-1.6517140886305968,-0.2437209357469709
Marcia,-0.3995552816697823,0.6254117718504307,0.2958146143218854,-0.18045102493500595,-0.5762830114936556,0.24347783550640165,-0.43795513110957174,-0.14930599369818076,0.1924082388978421,-0.3000906644794458,-0.2606148228889135,0.05834705890110139,-0.0002849182621427649,0.029141717522797286,-0.31432864264131655,0.36315846997461265,-0.09459009424568743,0.28949495787088175,0.38733926107109834,-0.7461278928904024,0.5708509283705161,0.2980130300458417,-0.7718043461998457,1.0731532371657133,-1.2096228937287077,-0.791279239341261,-1.676475477134367,-0.34315706837538895,-0.5077416202246555,-0.8089044240557857,0.16561448169753382,-1.553365598583829,1.0998520637345877,1.0521851986565058,0.056249826105816775,-0.49712115645232946,-1.8138547774793345,0.07633954286671718,-1.1259319588834487,-1.3117754859156,-0.4922037615061556,2.177738852129653,-1.3066058888073846,-0.7673708587787307,-0.482304144064534,1.0858905687268772,-0.4241964438376387,0.24252726052013693,-0.457513299338852,1.308131359928723,0.20443371482519607,-0.41771662433680246,-0.1893589198203719,-0.482039480669289,-1.3844564855324737,-1.1786439503630863,-0.3388289462067925,-0.1845102607455355,0.07796554916806349,-0.2770237667361029,-0.41823935014449315,1.6996049745971653,0.49810198556995616,-0.007282906856963816,-1.063546627461675,-0.4905677756175765,0.017985203457406406,0.7294883207034432,-0.8981757019315545,-0.5880052490527632,2.6379345305835353,-1.5481748001239954,0.2412483884460616
Lynn,-0.005745725909023711,0.570605910001696,0.013742261828648954,0.141628460261555,0.34916606959466123,0.4611193096608246,0.2157850155351904,0.46884906112680463,0.3842321499221289,-0.10204643299176001,-0.29474728208435413,0.07209685379073112,-0.4621549771026285,0.05207645212901966,-0.7604407194873475,-0.14757197442389414,-0.4641418670984143,-0.4034294283229716,0.5221735447599838,-0.6431775946646471,0.9382311115905945,0.9867148413160547,-0.5316725927158329,1.0330511068180823,-0.6154066753922887,-0.41342148459225136,-0.8537272217526176,-0.9141919908379357,-1.5607235395843126,-0.36499335587195003,0.21031047134433944,-1.1997337154999475,0.9594683119131304,0.9206650597460925,-0.24144638122491086,-0.9280714322498254,-1.434086999126225,-0.26068825899892323,-0.8992243212631637,-0.7469209501740116,0.05980290296816085,1.8689869841835174,-1.1628240181066354,-0.8420256020511333,-0.17460814404109892,0.8693075337651356,-0.7361896942667877,0.20541024288335033,0.39649609906595346,1.2948746073414032,0.4950474965075163,-1.479550644835517,0.07042348172768668,-0.07180854092266459,-1.99283313514423,-1.133591870377397,-1.030291585467353,-0.09260912444366816,-0.1737432604480016,-0.8309852209366428,-0.716729275449029,1.2934063392783883,0.3265947161887638,0.3870321464754898,-2.279825572771742,-0.548556033524342,0.036631411557838806,0.7853893387472983,-1.3561863617344254,-0.6123408060987938,2.5020278937274005,-3.198659183811467,0.2450159140866412
Alfred,0.22182897923072314,-0.53695664814819,-0.12532664251518064,-0.6766024174869046,-0.23660661370321182,-0.8439398778205228,-0.8487279676039177,-0.44265842416941,-1.2234713615406683,-0.4648166097277658,-0.1623502463862195,-0.24351916770594062,0.1538701204874486,0.31525175371992814,-0.1022546438858458,0.024292314809631146,0.22243098974319597,0.22285920466935524,1.1005762573702156,0.7769943474081715,0.9984286390000847,0.2563111366187124,0.9720996698649689,-0.135705459734723,-0.8934326357726887,1.052906392878613,1.3840254884830345,2.224216180711196,0.4062757083788474,1.5636183746263799,-0.06390539948811129,-1.3245172109068193,0.43114752329593004,-0.7980910015199193,-0.8182746242206054,0.5448997969829527,-0.1280920722963827,-0.4195955614028696,1.1793877518432134,1.7863490323805729,-0.05443299045791818,-0.3528205711910505,-0.5142563834647114,0.07809818705058215,0.25939950721368,-0.31450761509428177,0.6541938489544832,2.1417058964551723,0.0868643281890592,-1.3839877824967357,0.9123363578889592,0.32824500419391944,-0.016654586473161044,0.40251360553632615,1.7024494139408668,-0.2200877384246155,-0.11912029992560567,-0.7837717027882319,-0.7077078850964061,0.41723234159814027,0.2538519204459328,-0.11619402035915179,-0.7634294336528303,-0.7451721356339821,0.018226428726724662,0.651871800205382,-0.3297797170770077,-1.2460621153397193,-0.6654964456565136,1.0153195084373112,-1.6571899017069438,-1.8484029614675428,-0.2469290299584108
Brooks,-0.23292473205443692,0.38370990982560504,-0.8892718156078759,-0.6135774809191894,-1.3940364584953824,-0.02503925658932321,-0.7241685418874536,-0.4550681301715488,0.24103377175892207,0.1722483194073548,0.2921613394117878,0.2702118653425559,-0.7607855800764066,-0.5092445864669545,-0.44456231471189345,-0.019968808748517596,0.3311831276942276,-0.7305463584046198,0.7188644180070098,-0.22684507432579298,-0.12753586549701185,1.0568488186778378,0.20607573552856254,1.0432548659688867,0.8651381394822191,0.5173751566287083,0.8175678372197341,-0.33227121449908903,-1.0552901319847363,0.6210961761588648,0.42348608957880446,-0.08432772330741173,-0.20246277227037052,-0.0675344922905928,-0.04064244903246591,-0.8649697802056677,-0.3105944694683796,-0.1794256282620233,0.07403689156614149,0.40993834407400886,0.3608821761439889,-0.2062503958116518,-0.11424617640465058,-0.4185648441261301,0.09522799916486173,0.1980596878730791,-0.3053617939563921,0.22366121751563575,0.38748341983143136,0.08062845820590814,-0.128209375821145,-1.4465466063988786,0.127155541202987,0.3166802440618969,-0.6350323954357577,-1.1757864310195363,-0.6808778096886821,0.40880336367696896,-0.28044120977992776,-1.031909644377644,-0.4227351806578841,-0.010023810999205735,-0.4057329874532566,-0.10739548723867474,-2.1479660271502423,-0.03862693469449326,-0.28492605380164354,0.09117766419132045,-1.0920883000228594,0.16851321276788198,0.46360704986465173,-3.3833588727623396,-0.10734382448945758
Barry,-0.7432653602368242,0.061931066900070504,-0.3118608045357067,-0.7530163160330233,-1.2687738876253718,-0.23907545379813766,-0.6389163804021373,-0.5875811599816616,-0.41389714820122786,-0.09852545807235903,0.1904047911468283,0.41633739649563084,-0.41149254170846444,-0.061699939162872,0.002235014890634715,0.15226024725500023,0.27400065822443603,-0.5891935141404189,1.4702874587404005,0.3198618455489763,0.19730353717837323,0.6903319355321587,0.8055202112278397,0.831558452445285,0.5195796666747025,1.2138262992650573,1.3886855698289542,1.5911116758629824,0.4484748234617086,1.1921592873841098,0.6568888687134504,-0.6203984137372925,0.5078788884279334,-0.22846920365968118,-0.6743207825848326,0.17191855057596553,-0.7763671732507873,-0.43728330543809485,0.4927368813253487,1.4588707509562333,0.2709724118458844,-0.30076291585985643,-0.41651303284959845,0.10194055655725795,0.4270852122578769,-0.13920555792700645,0.2182594300152866,1.9458938658971554,0.10452950073061595,-0.5962011679339982,-0.12725620167311308,-0.7735296686427164,-0.0783683028976608,0.7928040329825826,1.6978979203798876,-0.36238507941874504,-0.5815235058496304,0.023120356557506012,-0.4987392697669504,-0.2591843095678856,-0.43627901965844246,0.04318665090625224,-0.1870060481526303,-0.5115894678642086,-0.2194024280037933,0.530223940627394,-0.3047560194647818,-0.5576207309727295,-1.6873911984490457,1.2231058109568294,-0.09461084061211145,-2.473021744266281,-0.45357015563891184
Anthony,-0.3027919528469721,-0.5113024039868697,-0.764033413745354,0.02256566402703235,-0.996841912824797,-0.3687978125726549,-0.03967031175722212,-0.6603639904100279,-0.6063770776108344,0.03618910374794706,0.08704951061551316,-0.18153501855665521,0.30794722896424653,-0.7666671736836047,-0.1414083351790145,-0.5920667601553257,-0.1665632007910408,-0.07486003002321194,1.2510736391879698,0.6495406189285324,0.8505859165769397,0.9446286890280726,0.5946645772527073,1.0277485389175691,-0.4221912375465489,0.8455844063069953,1.489887386958027,1.588270633405297,-0.13418233376924923,1.3807503128208911,0.8682167879500263,-0.8999622556682875,0.46945029929113713,-0.24635734108742527,-0.43402331741121297,0.3860672444315918,-0.34929360675785237,-0.5750531853556909,1.0573483847326164,0.9383873084290459,0.6658200780402849,-0.6958633262293592,-0.7712645162603926,-0.3589944704442686,0.4079465772111823,-0.6267155340667472,0.33809323041605377,2.203945585030316,0.7255848888725382,-0.8602346901580915,0.4248193780596798,-0.6690235110313226,0.1199542329939687,0.591249520824603,1.3691986580773183,-0.30700866762346235,-0.36540765167538636,0.2570064184048675,-0.3244589714402788,-0.024683555095344117,-0.34617584742562585,-0.3614444334173053,-0.3446229544435259,-0.16146019322563648,-0.398011464166758,0.5213016441045346,-0.43027803194971076,-0.6443807469591283,-0.8568468964189748,1.0756352524322756,-0.6486598407314585,-2.2419852038178463,-0.40320892423356347
Jase,-0.3608391977268671,0.14697822275698616,-0.5334367672176432,-0.045690782243265796,-0.8895144932958892,-0.15380853943550657,-0.43246137069311963,-0.572069366919642,0.002604477111147142,-0.1310946962432588,-0.23921682765199037,-0.016400848950386706,-0.9438769486099332,-0.29969175713534085,-1.144210144044394,-0.5016311688408627,-0.7792312602139533,-1.333628943128464,0.6021473327261988,-0.13524614189839765,-0.3999536984398656,0.06656146437280445,-0.2134659708121538,2.2091483059241743,-1.2173142052966839,0.38994707536524603,0.01658128494472884,0.6595960454816644,-0.4724060860962214,1.0322367526186043,0.739444899897263,-0.2950704590398579,0.07772970178817622,0.14110290664810393,-0.7850996737853772,-0.2857929466477364,-2.095281873636478,-1.0087850650290224,0.03927937655689898,-0.39960674249795125,-0.9005722450458193,-0.19568259143175423,-1.845117373953614,-0.5530433476902044,-0.47271566779100366,-0.9167954210693356,-0.02095760731653938,2.2020762661152986,0.1356922996709175,-0.6104502240615353,-0.9588417431428102,-1.0201449218631278,-0.17649657496234758,0.21988940085188122,0.6464379759909598,-1.0256023900818607,-1.0455715810241872,-0.11816959557588483,-1.0906260295100825,-1.1813637742683945,-1.5773472207830908,-0.48193595047545024,0.37722423131772537,-0.8215144878126752,0.2855394144314622,-0.0718655505265467,-0.7918409531335765,-0.2154928491094805,-2.06891534257773,1.375938816671642,0.41889332964726406,-0.3941552760455224,-1.0091372602396476
Kathryn,-0.6604464248613487,0.7244979745904354,0.38671817531582636,-0.6104175257467633,-0.9704522288076954,0.1356568264609097,-0.8900022226131474,-0.0891704589769908,-0.11583023910338439,-0.1572228761087401,-0.25968807306176345,0.21003303076826377,0.37597313564409884,0.334078064663622,-0.17537794278241764,0.152351687931907,0.5607473206614377,0.7068611939540588,0.35804789039031304,-0.853057042215213,0.5197938419161056,0.7759666040317872,-1.0301215692090981,1.2733418939134318,-1.6991727009285262,-0.9414422883983403,-1.9960536104034237,-0.6660745398936443,-0.3886508348294167,-0.8725078415356683,0.2470469189141039,-1.5460640967463135,1.1187080879308329,1.0824257098470809,-0.07534078833512564,-0.4966934405813499,-2.01989708423106,-0.2635348660867285,-1.308878138351858,-1.4591826904119245,-0.7911302896172165,2.289162994366593,-1.5149187173799674,-1.0181017437936388,-0.41021432822699855,1.0037405486759803,-0.8304443083026595,0.2565807347852374,-0.37010355319926835,1.4068677729318602,-0.021294858455042445,-1.1663579870847347,-0.3533091020546533,-0.26663105124757774,-2.01787740961239,-1.4201776973268154,-0.44174031031496325,-0.4598257248436308,-0.1660726227755079,-0.648235454709965,-0.4238005197311636,1.5329781852366955,0.48856165129505663,-0.12311963640665316,-1.1707154763651089,-0.6762477407642378,0.13246401641180025,0.8351394016976896,-1.5912277662831718,-0.8050204970069506,2.9483429490551685,-1.600718363111418,-0.030137867930370085
Alex,-0.02169674438367084,-0.4226072866983573,-0.8392727078916303,-0.005365404899723458,-0.8897023349766651,-0.33361637559554885,0.15127798902161033,-0.43403632424549965,-0.1621075209631909,0.2513632053874527,0.062169021251837576,-0.2147378593627711,0.21210441261052415,-0.7398961379486586,0.7496076456239943,-0.02442502529319933,-0.07540717880127071,0.1955699325041127,0.7213120476319023,0.09442719667303777,0.12720014247400555,0.2699820554017527,-0.18934542815211458,1.9306737277817894,-1.5140615791565866,-0.09540253357963001,-0.06300630686117326,0.729286419418249,0.2028053908557951,0.7330138614590186,0.9693099433278334,-0.9188459160519659,0.5528894163522048,0.3438223136688398,-0.1350901657756209,0.07151178292425846,-1.525862814506802,-0.4836647829780601,0.4142354508213663,-0.2343872003042544,-0.6882924231622586,0.16746341238778012,-1.1881438162563547,-0.6414481553299863,-0.2618670189197924,-0.5045858041557466,0.48951522419945903,2.1177087759221567,0.21776577121236432,-0.19551844509728983,-0.519839331418505,-0.7449368195229892,0.11673997746563057,0.5273893498543746,0.5716427667487792,-0.9885628117606052,-0.5381584837033778,0.3526237773759464,-0.7474826170275234,-0.4383052295649235,-0.7596367219656777,-0.2747142618084442,0.39490948881773974,-0.33397898438905854,0.30313552064318755,-0.10016445713303745,-0.7476780352884302,-0.29378363720122225,-1.1987056101438367,1.472360025941561,1.0201825315041542,-0.12229816600397844,-0.6549130685589949
Melanie,-0.4881719709187369,0.3079856601146933,0.03488278884429508,0.18355700454276472,0.03244400026086054,0.2047984826856272,-0.20938147728505827,0.13779041846890638,0.34526111119545533,0.057782081843821324,-0.32729445568217386,-0.2863132358684086,0.22704992583828848,-0.03365060617762648,0.398661690925665,-0.33010045915430763,-0.2320546878743721,0.5199133691328952,0.19618599093252526,-0.9634776933114837,-0.15148732987497962,-0.16066596016675158,-1.1521469940822022,0.4259403863304162,-1.2723014597153333,-1.225628184556259,-2.81582745791228,-0.62203920333817,-1.2960501885546378,-1.476857185018177,0.2943768966577612,-1.2749366554639892,0.8243859659256682,0.736701959366008,0.053428455300467345,-0.23427466542480113,-1.4716794086414238,0.04257236884171666,-1.2860197369625352,-2.1162645587293216,-1.184012522888947,1.8530633721571081,-0.9926482616277623,-0.8872495274449779,-0.7385433158922876,0.7393127341943883,-1.0433974103456698,-0.4499690777985809,-0.7690913557257566,1.1949538682547964,-0.6854904153540463,-1.152031043143776,-0.5424274604924177,-1.0045664506202374,-2.158121703209891,-1.578038561129225,-0.8101065897223739,-0.4797559341104013,-0.4229321110051113,-0.7222737651569004,-0.8805383917752777,1.4782448311653975,0.37362266011604783,0.003298221909323664,-0.5803690457173085,-1.0082515401431553,-0.0038619786331760705,0.7162180923265057,-0.5633470075026561,-0.9727035412779653,2.004042393568983,-0.3141336884511643,-0.6331560820889282
