sport,occupation,direct_correlation,indirect_correlation,same_correlation
volleyball,carpenter,0.3527493048371743,0.07262288635698146,True
volleyball,chef,0.2687370602378787,-0.04557957893734348,False
volleyball,coach,0.10003941542231629,0.005907431487439289,True
volleyball,cook,0.48419695961376885,-0.02412130264034464,False
volleyball,dancer,0.6630219777088262,-0.05865685053705227,False
volleyball,designer,-0.5228483387407056,-0.1384213245477898,True
volleyball,doctor,-1.0153072336224853,0.04800355944533381,False
volleyball,economist,-1.5990222711383741,-0.07932807277823024,True
volleyball,editor,-0.949859724751109,-0.07857173741201376,True
volleyball,engineer,-0.5289834405061765,0.01000253553743201,False
volleyball,farmer,0.13194711632232295,0.04917962332664797,True
volleyball,filmmaker,-1.8457015573647113,-0.030322090603228546,True
volleyball,financier,-1.0612993637127135,-5.46030279092419e-05,True
volleyball,fisherman,0.7964646804247013,0.09570067281519647,True
volleyball,gardener,0.7002524186157959,0.04199125584777706,True
volleyball,journalist,-0.6838054134062522,-0.11386162222943125,True
volleyball,judge,-1.5971646566512674,0.055013421059408645,False
volleyball,lawyer,-0.7033610262429066,-0.05309162967158557,True
volleyball,librarian,-0.0165509072498234,-0.09544885877235824,True
volleyball,magician,-2.9015665773018653,0.15516161739599718,False
volleyball,mechanic,0.5856368172015053,0.07861629173289421,True
volleyball,musician,-2.246092827350178,-0.009015777813883583,True
volleyball,nanny,0.4471748560686699,-0.062381817378628586,False
